Date,ASHOKLEY.NS,BAJAJ-AUTO.NS,EICHERMOT.NS,HEROMOTOCO.NS,M&M.NS,MARUTI.NS,TVSMOTOR.NS
2021-11-22,4.117351333133332,8.044320528551733,7.801571212974649,7.736323621213881,6.7674363242045645,8.934006361326592,6.545870428199978
2021-11-23,4.1277719130254225,8.041602184934604,7.821446541411233,7.735412118015334,6.767991194270699,8.932683078410701,6.54994749146992
2021-11-24,4.129251882695881,8.03349037406228,7.797205509707832,7.7311672769869615,6.758908046384731,8.908905106976041,6.534963872492582
2021-11-25,4.118099312070889,8.028960193528663,7.7906604898070055,7.721063091821426,6.756666425125872,8.896183438865755,6.534037649438359
2021-11-26,4.055627150532662,8.011981580978665,7.755737684590681,7.695574340861925,6.713735930355441,8.841635489311415,6.498192614983118
2021-11-29,4.019981461872903,8.001005725140297,7.747279384414153,7.680196163825869,6.710274626095557,8.83870254764919,6.509213203289547
2021-11-30,4.007115376979174,7.983294833753917,7.729322729106107,7.663394362638495,6.692127965512958,8.827209438229243,6.512423016446013
2021-12-01,4.024507196240823,7.986145428543166,7.757543896464037,7.6629453077366545,6.691169918080503,8.855863415268637,6.500258965084399
2021-12-02,4.009618627039559,8.010120526248597,7.762963282416055,7.672902961772976,6.70880439692426,8.86294644460324,6.503277110446664
2021-12-03,4.015020761874758,7.99786275403345,7.764593596023833,7.668748873316212,6.6938618731542014,8.846948795201751,6.491521396666888
2021-12-06,4.00334902664731,7.986206878210593,7.7599199046639855,7.651359643989068,6.676020392700163,8.823673106895969,6.4747976177835636
2021-12-07,4.029829776696935,7.9974368567818646,7.771189509277041,7.668485010822974,6.680631802882845,8.843878292572548,6.482481778790669
2021-12-08,4.059598553667069,8.011216550770019,7.7847511699556176,7.6801358328818665,6.698391922975023,8.87784519682013,6.506652498760249
2021-12-09,4.069850975959624,8.013899030680513,7.79956759407436,7.6922281047320835,6.710627183474724,8.87607504404269,6.509724594619583
2021-12-10,4.073375559784391,8.015020856310262,7.793532839286683,7.694565665042988,6.720681015283955,8.876600385685375,6.5062129476714965
2021-12-13,4.075328235360352,8.003201509541183,7.781212717686535,7.681880914664018,6.701183178008866,8.888747386274728,6.495973755467992
2021-12-14,4.058011871370112,7.999017788789318,7.777500985608066,7.677381885154098,6.693742355899445,8.885649419713298,6.473283834098303
2021-12-15,4.060390984614868,7.999883292578484,7.779870111332601,7.686738748599784,6.704853322779111,8.895582403204669,6.4937500540027555
2021-12-16,4.0588055601528605,7.987252687200416,7.770926522853615,7.672255742933496,6.7132086897067245,8.879981490738615,6.436958366420377
2021-12-17,4.03593596411529,7.964242811112707,7.765997633101207,7.661494107469296,6.6910500786379234,8.859068633636829,6.403332857633917
2021-12-20,4.007950698056678,7.9407069762550115,7.744395438201831,7.624833420678575,6.666426438016068,8.857697119634759,6.389510128979956
2021-12-21,4.029012676323711,7.948917492485313,7.748625052714555,7.620900380267259,6.663844207827564,8.861607647028377,6.401951003356709
2021-12-22,4.045227091151934,7.950529197839641,7.777259813964978,7.621496854056171,6.671815203946582,8.876344432034362,6.4060908507843655
2021-12-23,4.057217684111313,7.962652989642707,7.774602259121595,7.640014712036074,6.681720819006509,8.871402148087395,6.411100421090507
2021-12-24,4.033090977225695,7.955681955910751,7.7573799155370216,7.639909996429245,6.664398043304151,8.861874180125623,6.395095087683553
2021-12-27,4.032683908310595,7.9563321338253905,7.757810529863114,7.643893895995525,6.671632041830673,8.858095125305168,6.3871190128889594
2021-12-28,4.034311258195729,7.963267216026828,7.774662692289943,7.650450335087637,6.69595070125485,8.859185182864096,6.395258846944355
2021-12-29,4.019981461872903,7.990122725019633,7.807128617656893,7.6568200186621915,6.688771004105338,8.866367271345252,6.415764427010826
2021-12-30,4.014606131024338,7.971029774944706,7.805077494577152,7.656264984122821,6.6846794743965035,8.857100092016678,6.4035766231698705
2021-12-31,4.029829776696935,7.98605308086072,7.818633930999413,7.668606854815583,6.694100864819125,8.876708161161146,6.421763283809686
2022-01-03,4.071810604323852,7.994587846383405,7.866433466901999,7.674478918397321,6.6852822791652,8.88974474291823,6.425345419888362
2022-01-04,4.069458602083875,7.998258032540694,7.8613448061927595,7.677824505234739,6.6877497280677725,8.903761141073801,6.427250612584852
2022-01-05,4.10303308178977,8.019138213774267,7.888190167132888,7.686280107296132,6.6969039554934495,8.922618650300882,6.440251647137113
2022-01-06,4.108332049270867,8.036742998839362,7.901968503712054,7.682281826073145,6.697320921102014,8.936254513191045,6.456095454583555
2022-01-07,4.107954427619316,8.029195988175212,7.904538767482989,7.683522934165325,6.684317647565378,8.939282115451649,6.443924259143932
2022-01-10,4.121830528343948,8.041674931381687,7.901382686727997,7.714645008344768,6.699818243702501,8.966679732877406,6.457481415156406
2022-01-11,4.128512018042738,8.042155192219278,7.893842504664811,7.710817054951147,6.699164665636362,8.968923204496337,6.446494859211381
2022-01-12,4.155881124004017,8.043129456083246,7.901524767347057,7.71944323755309,6.744644204991853,8.972220858772321,6.465146590977194
2022-01-13,4.149742909127156,8.046292910298334,7.907473189069548,7.72063898953117,6.762037912389325,8.96068689613904,6.473738191023359
2022-01-14,4.1475673148336,8.041005165651663,7.902873346851328,7.711381433106041,6.745382176971422,8.961571723882779,6.47116083086864
2022-01-17,4.158756832752765,8.057458994333153,7.91155989828515,7.761399344865045,6.767380841330779,8.983750336595108,6.469185589046907
2022-01-18,4.130729358759649,8.031683715476909,7.872831245698099,7.758192458777757,6.7577319139737835,8.940438739582376,6.447272490940162
2022-01-19,4.145387097836686,8.042169718184619,7.866396680107723,7.760769921682719,6.760250597015286,8.953062276968335,6.446650414583332
2022-01-20,4.156960536376759,8.004199365934223,7.87193547189537,7.764337680542332,6.744587442988236,8.95563516382582,6.436251208230581
2022-01-21,4.151552085551327,8.03721095669886,7.863597385981512,7.779229435655672,6.738549939601746,8.974525260713891,6.4282810660908245
2022-01-24,4.110971165487669,8.026184795406628,7.843214724802491,7.7631375597016214,6.714848057228817,8.95761783083873,6.397875761065006
2022-01-25,4.096178448370423,8.051524060893518,7.8565272868396505,7.790780436860824,6.714614047500689,9.023724725951007,6.411664715922451
2022-01-27,4.097324229116616,8.06070615937419,7.8384790469923695,7.766384104016631,6.7187598411485245,9.048704669046906,6.426298519347016
2022-01-28,4.095413949228658,8.059591480104986,7.8259570742358635,7.750475469381021,6.7321884454830645,9.017702582238805,6.3809912380250084
2022-01-31,4.109086802400813,8.078694663923317,7.839102982021754,7.769803779698027,6.750588713573842,9.023108301759137,6.388191638529518
2022-02-01,4.093116811469008,8.070186530651538,7.830256568171056,7.770702610680632,6.73224591563952,9.018690401445388,6.420566447508271
2022-02-02,4.120339835948997,8.070342193867043,7.848227726955176,7.761732512518556,6.731843336845182,9.013518964220294,6.4204067809259335
2022-02-03,4.135884011712321,8.094406838213985,7.848639723739176,7.790582435722554,6.7166014977105,9.022683788891282,6.468881293561246
2022-02-04,4.136251356318069,8.078891167091049,7.833758844449813,7.768867402910339,6.69952123621606,9.01765569367397,6.462393956183392
2022-02-07,4.131836310591978,8.053511101570274,7.8222734446949636,7.741415754262068,6.684920670418716,9.013096069684078,6.4375079677045965
2022-02-08,4.119966660453269,8.048507209317092,7.8175724658864665,7.750400837243841,6.687990108744924,9.023358401994821,6.467739478561519
2022-02-09,4.147930152345022,8.078386130550337,7.831571335378225,7.771472394739448,6.697737562324597,9.063252210029672,6.472829270639187
2022-02-10,4.136251356318069,8.080012448963002,7.837154445253132,7.773394471848384,6.712915781682644,9.047031033680305,6.485778408746966
2022-02-11,4.112476003634179,8.07925568568631,7.821042579286516,7.76770928369598,6.713618839196135,9.039244322750879,6.473738191023359
2022-02-14,4.042005025191164,8.056943014114587,7.810459996878233,7.741585767411186,6.67954152282826,8.995883832592064,6.444937779265901
2022-02-15,4.078055785092408,8.085558199670023,7.868344144099571,7.789557372816632,6.714731022194679,9.026058535714276,6.478044129088241
2022-02-16,4.075718313339106,8.084917199100596,7.861880641394828,7.7924861052031265,6.725959658078403,9.02143771498229,6.480754171428383
2022-02-17,4.064737936520546,8.0878124618727,7.8678852302222495,7.794869505647112,6.72364278836848,9.01787803963312,6.489883971924478
2022-02-18,4.062369089309176,8.097453639595933,7.85921688030513,7.787900665470581,6.711684110444935,9.019822701430769,6.47834555574645
2022-02-21,4.049640315738722,8.082852044268568,7.859124197499426,7.787642645561315,6.698808043087238,9.024898013041069,6.470629422320731
2022-02-22,4.045227091151934,8.088757203626972,7.868894730974161,7.794126485358811,6.713150189112526,9.026070042557738,6.47834555574645
2022-02-23,4.042408385127251,8.083075469230936,7.861954452600747,7.7717804100504395,6.70968670450486,9.034851086036317,6.46001734871629
2022-02-24,3.9552505028425338,8.054344994644229,7.828328818715323,7.70190199065695,6.643445476942941,8.977031374510082,6.409083584459936
2022-02-25,3.9928115427366375,8.062788898025781,7.83261805242259,7.728840679070847,6.6581644446769985,8.994651933314564,6.429627035037836
2022-02-28,3.9983048479803016,8.069025965529633,7.8178235665415565,7.7198298055034,6.637205874063382,8.989619177354326,6.406657676558664
2022-03-02,3.9919637557182077,8.023223884517645,7.785768485573954,7.675826130243024,6.621273820140724,8.927602761231068,6.374323969719645
2022-03-03,3.924423748448653,8.000672180460711,7.745662294134499,7.672151053202899,6.600109711803517,8.89922273343398,6.353368350414314
2022-03-04,3.884149804924294,7.9838502383749566,7.71607325379959,7.627268713686244,6.560287781236743,8.852289062754378,6.299334344923013
2022-03-07,3.8187607759693525,7.9815495179123666,7.681452700658344,7.577324860773846,6.501585912932789,8.784020812602808,6.25388233328018
2022-03-08,3.820272438792675,8.006719800530837,7.679858376451743,7.601121856859449,6.51610603395517,8.789508828006348,6.26336384979713
2022-03-09,3.892616474297104,8.013300267962801,7.696125743703193,7.618228903028119,6.563764012653614,8.821398738445692,6.300595391646685
2022-03-10,3.8907412467313622,8.037956363959992,7.700455445857321,7.6313490180210115,6.5691924675180715,8.847378687743312,6.31808485850418
2022-03-11,3.8846221217702994,8.03814621597612,7.695122179066046,7.635841794474494,6.563695909873491,8.832114055780847,6.346599716724903
2022-03-14,3.8977555237689385,8.046742040172468,7.705026004412207,7.640421261525694,6.575062646022728,8.861826372693121,6.3647456092953645
2022-03-15,3.9221524976945945,8.047176437084369,7.701431927485557,7.63033586519304,6.598993699917521,8.875852727249077,6.3690420458820824
2022-03-16,3.971397492406144,8.08013847012104,7.724014262516589,7.652137317163644,6.615217196895964,8.884667985369731,6.393783843193365
2022-03-17,3.962264824815761,8.10247931709189,7.756990052798429,7.673184739207807,6.641684746822846,8.911970989486484,6.397058736240301
2022-03-21,3.929853735265055,8.08551639636569,7.732818014933776,7.661400235078574,6.627868589778782,8.913600933791473,6.392142314915949
2022-03-22,3.942409883636999,8.104121639634416,7.7335113534312,7.6747331541396315,6.630545282052461,8.921499034085803,6.398447362778427
2022-03-23,3.9419642412642846,8.08897931326327,7.739250252853268,7.662695516119737,6.615798621254828,8.905692402713552,6.396159196542458
2022-03-24,3.941072063846409,8.084080414868028,7.7289851359104285,7.669976919497479,6.604822824097288,8.894127871319762,6.392552924131709
2022-03-25,3.9543701059141028,8.103547151964232,7.715046721425518,7.65588666362679,6.603646544168294,8.875225826556267,6.388911039958674
2022-03-28,3.9587638503106124,8.112645435849037,7.733343490482243,7.65569739191212,6.609513662638093,8.883538617725614,6.396181491296722
2022-03-29,3.9592021430056423,8.113011390376577,7.774703013238543,7.582745139362479,6.614829256417019,8.87841670071042,6.406092665139361
2022-03-30,3.967059027664197,8.108937156158774,7.777139052809315,7.609965090368301,6.640362082010292,8.899624140041668,6.419612341482819
2022-03-31,3.986435267828746,8.10317764300036,7.765244957261777,7.619820942938743,6.65686349086848,8.894703269796729,6.42578502189697
2022-04-01,4.002510060302385,8.126687746618172,7.77498511179929,7.596001308342261,6.681357919874709,8.91288695200172,6.430727624867239
2022-04-04,4.017917413269178,8.133018071879638,7.786107327114502,7.627463442827898,6.6899711804412805,8.922547876761366,6.4384117833627466
2022-04-05,4.036747361943915,8.145179316320366,7.79976432456633,7.636292108367146,6.693383869660256,8.920880874485821,6.443763619699595
2022-04-06,4.048037741216466,8.14310353692669,7.79473868480446,7.6425537585318075,6.6829294051535015,8.91860439040235,6.460730332497567
2022-04-07,4.0584087615519335,8.14322185334873,7.79777682898499,7.644129255520561,6.6906905499487115,8.90512322828491,6.445253809126954
2022-04-08,4.083101287341157,8.145349937668982,7.8043733965924265,7.649157812756877,6.718002172595205,8.894260164593714,6.469183507090701
2022-04-11,4.093883195331061,8.139242667894974,7.800609245102256,7.63764183462641,6.71736044935961,8.895245349544181,6.4654268526617376
2022-04-12,4.08503514621399,8.11921315928201,7.79121588123141,7.621454162350075,6.721959726095432,8.90221999366491,6.464350789784345
2022-04-13,4.0714190638053,8.11523175273685,7.779107686396487,7.611174895363349,6.728097919085246,8.882488219198017,6.464043211983712
2022-04-18,4.071027239766366,8.119899828077063,7.786923929970519,7.615999592088967,6.737292281107247,8.896315460499178,6.473154707051624
2022-04-19,4.046432594326148,8.104312988419226,7.764308550327523,7.606260333882368,6.735460217181321,8.87787222740885,6.449399081623119
2022-04-20,4.07298456669887,8.121554136443727,7.79714632335366,7.61137272308275,6.745438822092018,8.908546367432681,6.466578331039162
2022-04-21,4.078055785092408,8.116596681178434,7.841368351240694,7.630012345236216,6.778640458215619,8.935886564781892,6.476502751437561
2022-04-22,4.082714207892528,8.100299178702102,7.833796948378961,7.619864482978772,6.789177509273328,8.939092374093269,6.4571741113351315
2022-04-25,4.056820320826919,8.111342877289824,7.819501716799709,7.617398761941385,6.770926883551423,8.940084995827974,6.462965753613138
2022-04-26,4.08889168056168,8.166577836519362,7.840538458900947,7.6679436066900335,6.810137066624901,8.939376940619498,6.511290228510672
2022-04-27,4.066313990876675,8.17005307310679,7.8428569356405475,7.7057494278296845,6.795889273437349,8.92429563024159,6.518745797675913
2022-04-28,4.078833794318284,8.151641845197409,7.852040996161381,7.712645590251385,6.791618523875561,8.937021707414639,6.511070087354476
2022-04-29,4.067100989550848,8.12391649025616,7.833359729771014,7.7084056243758825,6.790751175718977,8.915189527030705,6.471400132283417
2022-05-02,4.059994748934125,8.095055489841124,7.803316219501323,7.700656430927923,6.7899374603111635,8.904370344844766,6.462503616510401
2022-05-04,4.014191465952034,8.059505749355433,7.775790962276034,7.668877870231928,6.762149610681481,8.872856285717118,6.428737609918139
2022-05-05,4.03917741114135,8.067197208277321,7.7555939041230255,7.706409168126483,6.7654361543964745,8.874173420781881,6.434378976475034
2022-05-06,4.005861571823596,8.060320396070344,7.725942196157115,7.730773597145621,6.759635499787644,8.856687989977942,6.431204580782636
2022-05-09,3.988139582370901,8.079844219609063,7.718229770712113,7.702845202787462,6.761256381455977,8.867760792979814,6.409347654081798
2022-05-10,3.9987260819276855,8.086630278164652,7.748169920011187,7.693575553785061,6.753463343654702,8.888680909843782,6.410565510970138
2022-05-11,3.97872973704176,8.092125881237916,7.737180610427475,7.69379828359681,6.75199888971338,8.872660355501182,6.416955355088173
2022-05-12,3.988139582370901,8.084387347170184,7.735295266931022,7.665427209527703,6.727116046521086,8.853164954048912,6.387666506818813
2022-05-13,4.031053905840543,8.100189305994672,7.755224058076639,7.685199513591178,6.7547570313666405,8.832029592423371,6.4400676181537335
2022-05-16,4.054831000203192,8.120236340877222,7.828634491098745,7.704107859194604,6.770207670877989,8.85233055311322,6.469336519324171
2022-05-17,4.070635392348557,8.127489568470677,7.861973069089146,7.715105418148117,6.778420911935148,8.890926939769185,6.503408899112161
2022-05-18,4.061578356334855,8.140311483004343,7.858011994049969,7.721228807714733,6.7811619552783755,8.895397298673432,6.509380847746231
2022-05-19,4.033497880503116,8.115569839810151,7.840991177911737,7.71193019909571,6.746912979115526,8.873754828154702,6.507762323399446
2022-05-20,4.092350030927914,8.139414305088,7.862379442721494,7.741174419594264,6.770705637048005,8.89804370309642,6.515755531618339
2022-05-23,4.13331015940962,8.138978564102501,7.874675163852327,7.754425221846282,6.8119967503935,8.938200049457418,6.532199863694654
2022-05-24,4.172304272635449,8.138225492530392,7.866617474163223,7.759100427713557,6.817238208114245,8.926123512690705,6.550637819458092
2022-05-25,4.156960536376759,8.140469771045492,7.854351841344975,7.742929476511692,6.7975602333811445,8.924147944660284,6.5411409660442175
2022-05-26,4.145023215394374,8.15760937516038,7.868748030832955,7.758891987836295,6.799067089198426,8.926424765187203,6.549861679838271
2022-05-27,4.165910042663777,8.151289690123344,7.874966901925959,7.790016992813584,6.823555065929029,8.94394490228788,6.571370868093975
2022-05-30,4.158756832752765,8.157440762969836,7.880911738638688,7.808504477736721,6.870201457043456,8.952837737408496,6.593171027773844
2022-05-31,4.145750847916729,8.159357697067179,7.888963519007103,7.809712822699164,6.905625999514565,8.946886563976333,6.588970972599737
2022-06-01,4.1630548009987525,8.12137947851135,7.88570373854092,7.803819387436459,6.918115971943326,8.94349784308117,6.589853161138916
2022-06-02,4.188461764420692,8.112902905629314,7.868179049066543,7.768949543731329,6.915439122442039,8.941732899413779,6.591953500129424
2022-06-03,4.160191502632862,8.108556041095833,7.8540166859425415,7.738700326795531,6.900100137482974,8.913536089226401,6.580449326178601
2022-06-06,4.152274804641431,8.147093648242393,7.841971686297045,7.721917787410488,6.907171612588292,8.914249673513561,6.578256013459486
2022-06-07,4.161982009786063,8.151563653972246,7.840009611076398,7.733695221902477,6.91352249110956,8.926988299550008,6.599102157637629
2022-06-08,4.152997181655384,8.141089230625786,7.840481590434141,7.739551563172812,6.915869728544485,8.937566795851666,6.6084661468003585
2022-06-09,4.148655613305515,8.163116014330717,7.865403018481509,7.744239017587432,6.915965319625408,8.942294259031133,6.625823406718361
2022-06-10,4.148293099210006,8.163721746393872,7.864242716173994,7.74571974916803,6.907702482178254,8.942956170282487,6.625103502102552
2022-06-13,4.103791843426183,8.163786199890644,7.85979098283095,7.744508270066557,6.876143542054047,8.938725404515116,6.607666976682317
2022-06-14,4.116228345769774,8.111017063992175,7.8678852302222495,7.728527850441124,6.890919897885541,8.927276330921753,6.60693387695081
2022-06-15,4.12406284065918,8.115448059904379,7.866911572120922,7.747006341629056,6.897033145849598,8.932613078078075,6.612187213192113
2022-06-16,4.08889168056168,8.104600053611222,7.8417454783065645,7.713340397909999,6.87708903391811,8.93008230090692,6.6031929261097275
2022-06-17,4.101133686672432,8.096572184730368,7.8235988405780645,7.692623553577797,6.869500139551536,8.911340391385435,6.593846782754732
2022-06-20,4.111723805145239,8.092983426437204,7.830657020055351,7.686586937303062,6.854401436416156,8.907796123855674,6.580928525642799
2022-06-21,4.140281322649923,8.10105381054054,7.860531146032194,7.705429290378927,6.869800746305797,8.923293644525016,6.599572503604821
2022-06-22,4.11585375697085,8.098416784062813,7.845602327022479,7.715481692283068,6.855520122081805,8.923569863090728,6.598900608048912
2022-06-23,4.161266215373827,8.138621920434252,7.902642811931668,7.773071538994701,6.899176102393732,8.98441561293677,6.635978434433353
2022-06-24,4.163769198124269,8.146137011129518,7.92330373331174,7.804671145572521,6.941425549845463,8.99550135370302,6.6700418365023815
2022-06-27,4.173012212294379,8.15860689354398,7.9129651616143,7.803057559655026,6.9513106438147885,9.005678660929751,6.673478819183278
2022-06-28,4.198860567023086,8.165780882188162,7.918392302974645,7.807113818510853,6.978013040262761,9.0105139163974,6.696542153107623
2022-06-29,4.209493516495784,8.1602502149082,7.926322282933459,7.801931899685306,6.977788055543873,9.012772832003243,6.712447618112981
2022-06-30,4.217986841176093,8.15461399336361,7.893842504664811,7.7899802148204,6.960916340944808,9.008279289801331,6.722714623514277
2022-07-01,4.207786160734536,8.132242916713864,7.889700516717218,7.806065004650506,6.9738226677320565,9.000201190546722,6.744449476331972
2022-07-04,4.199205380297977,8.147343743672986,7.894575734634709,7.804852340686205,6.959130802654783,9.005039256936998,6.721466733222521
2022-07-05,4.1974804678176625,8.148158699826505,7.8978603782494075,7.796412322167419,6.950617729418105,8.993766016481704,6.68698683455469
2022-07-06,4.212219259439877,8.172382576001898,7.933691249977672,7.83037127661812,6.971290871207139,9.026910388604396,6.702498440319701
2022-07-07,4.219339171113481,8.1783150649147,7.946079981112747,7.8330688541763385,6.996986561576303,9.024166325740172,6.7035281298391345
2022-07-08,4.19263431671857,8.186057354912997,7.941791285383067,7.8365319933472355,6.9972512478863385,9.008892975220077,6.719383424745811
2022-07-11,4.2002389929390995,8.192195407850356,7.9803512318312455,7.843108378780795,7.024616883306584,9.012625871237873,6.7380369260939
2022-07-12,4.187764797656548,8.192013534954407,7.949420040349742,7.845685185959773,7.008697650561746,9.002234311774107,6.730876427703644
2022-07-13,4.1856705138062456,8.195360411790915,7.9539290693843085,7.834441497099482,7.003187965486755,9.00466620234026,6.740373542768868
2022-07-14,4.182851664877689,8.195994730172993,7.94977542841899,7.816503181986899,7.015383192851843,9.01966531067611,6.716160709022733
2022-07-15,4.205528315094771,8.20889272151827,7.9761247074384,7.81909588856702,7.041171232204531,9.04391446354855,6.7573818902008655
2022-07-18,4.210689185930171,8.226797871121798,7.976948395145694,7.825468338712041,7.033379777179728,9.03553464109595,6.7648683172147015
2022-07-19,4.216847457601617,8.231293188988177,7.99042540883496,7.819506523739046,7.05283001955998,9.036803243863245,6.767086309170996
2022-07-20,4.229724389506596,8.231305666654292,7.979743819155711,7.828586176967839,7.035311903216652,9.040605094919576,6.764013948009113
2022-07-21,4.222628637813703,8.244955047274676,7.991562053103506,7.836005364196151,7.043428860953407,9.0460708301681,6.766347454687881
2022-07-22,4.2209317046301225,8.244326350276546,8.012883160235047,7.844327900585677,7.048479097261202,9.049922748812058,6.773428718174639
2022-07-25,4.2188915539825205,8.236066861693338,7.993345401957758,7.832857659932116,7.009414225716309,9.025930777372762,6.756635898964169
2022-07-26,4.205183399234718,8.21201811929879,7.972591866756532,7.819345723982127,7.009546211035367,9.014762825874291,6.749087352006369
2022-07-27,4.224999449996948,8.201325889216188,7.983807621935308,7.825401829599781,7.011393169194222,9.030155281312284,6.732053777787404
2022-07-28,4.2096591856539485,8.19471261342176,7.982695123394622,7.824736690251106,7.021055517142058,9.037399676987981,6.756176474187143
2022-07-29,4.2330857457807785,8.209173743247073,7.995529835523271,7.838079212177643,7.034281771506945,9.043401648201307,6.798293346422851
2022-08-01,4.267714189266362,8.224095897144043,7.993895995545334,7.846119724561722,7.0953282208394555,9.069262383327834,6.818569865237666
2022-08-02,4.231070376891186,8.229842834774017,8.004380242664942,7.821404536952586,7.108770042554306,9.087929947231245,6.831116895747287
2022-08-03,4.229724389506596,8.231655367897858,8.009892191956798,7.8323316098131555,7.108132152429844,9.070931360477656,6.819756198464841
2022-08-04,4.21206090909523,8.233713993251937,8.012311132642916,7.8341502593189825,7.11457223078138,9.071740239789683,6.826577395583469
2022-08-05,4.205528315094771,8.234062983077735,7.99428452554501,7.821134060397102,7.09383238878273,9.057645159135499,6.84171752257363
2022-08-08,4.207251566466694,8.23643972987912,8.003033647167687,7.809279909412444,7.126311567061706,9.066737110979178,6.8504838431878925
2022-08-10,4.21957199197829,8.239468089131393,8.015088705081105,7.822846854655802,7.119513263930567,9.061990348784118,6.860778697548398
2022-08-11,4.211718239471687,8.239133361245853,8.02200716168487,7.826389551680545,7.118053200780049,9.054546823196153,6.852102681658421
2022-08-12,4.220591837679214,8.240248449251983,8.039193695887777,7.817952679473988,7.1127081082607075,9.041453554195705,6.846136449726326
2022-08-16,4.236435951493875,8.253324979203263,8.078262842011682,7.837706575889123,7.135356555640032,9.075858080962483,6.873627682262624
2022-08-17,4.225675857522561,8.247625805434975,8.0959453507491,7.871371933904868,7.124390784771929,9.069244503207294,6.864856761184197
2022-08-18,4.221950165281701,8.245841950914421,8.099998796783575,7.869568285482726,7.114057018581547,9.069619019318816,6.868405245943962
2022-08-19,4.226351807830283,8.249259235992298,8.10371468958943,7.845362503934108,7.096660442533535,9.050579354689962,6.852624256262976
2022-08-22,4.186373928249188,8.24113959951728,8.085783726919857,7.824682819769199,7.086360527226731,9.033235225090449,6.829623880393265
2022-08-23,4.217188374396645,8.246777341945606,8.115516430676696,7.832866952642624,7.123487941274972,9.04389900794207,6.848862315091877
2022-08-24,4.236101314160441,8.24709711139699,8.111453069909418,7.833918697141981,7.1197103983513,9.042005158068422,6.853875119750257
2022-08-25,4.223306538561254,8.246408181152432,8.12032486277187,7.831581996973849,7.112866915612857,9.04566355525179,6.842508108374331
2022-08-26,4.236435951493875,8.244301589327154,8.083357543552946,7.84116168670713,7.12470458786999,9.043910541999372,6.848129216209407
2022-08-29,4.227364766040296,8.2382777229836,8.06424976824914,7.841267759998306,7.126389950087613,9.056853143891137,6.851685161462182
2022-08-30,4.266092231992689,8.251783949025654,8.084444853560635,7.845027859876568,7.151067122959189,9.08454449633698,6.880244438049975
2022-09-01,4.321354733335552,8.249688599401281,8.100057413167923,7.858660277240496,7.15362390260305,9.078165647946227,6.909736286681441
2022-09-02,4.326869527591386,8.238488539606474,8.103130438237057,7.840595228080503,7.156591799832334,9.066473610095004,6.92027074894312
2022-09-05,4.332657909233993,8.219896622988484,8.096798513066386,7.846559612406011,7.160081443007142,9.069881580412705,6.932093288883711
2022-09-06,4.335084960692687,8.212985608238698,8.099690985850877,7.855143184719044,7.149308215729216,9.063008949917565,6.947863307751992
2022-09-07,4.316427166816738,8.191441477448956,8.091830953499796,7.85101822592136,7.136442614774583,9.051256940640792,6.935315227860935
2022-09-08,4.3314419201683165,8.191688636164686,8.104196471478662,7.851911082063097,7.161103093176066,9.051911298303153,6.938574640109595
2022-09-09,4.3444350944907875,8.192208450603317,8.11793791273535,7.845292142367403,7.145358336728638,9.069429024170429,6.947151922234232
2022-09-12,4.335084960692687,8.19783096668764,8.136706073428977,7.85212104447148,7.142125515971199,9.067375787080712,6.944015517308481
2022-09-13,4.328700953961451,8.196848629614076,8.131905037364293,7.856345951862019,7.144281826390029,9.06724700276671,6.932719148605212
2022-09-14,4.3228896569390916,8.192637009756258,8.137511112039899,7.849879074257301,7.14289620206183,9.071795988856085,6.931900390349112
2022-09-15,4.335690879187812,8.171043300434118,8.159971362472087,7.828183046977949,7.142125515971199,9.09848517867144,6.935459263659958
2022-09-16,4.307121762931385,8.150003408128546,8.139541891731952,7.789789230415464,7.105256450413528,9.096300371244336,6.919344238895934
2022-09-19,4.3127154918604775,8.155058966994707,8.151097828512077,7.796914058306394,7.135628156725228,9.106175538774545,6.921585769997759
2022-09-20,4.319509790899503,8.171202526459316,8.18432557339128,7.821440666767898,7.146663944326234,9.108328302170845,6.973699024182768
2022-09-21,4.317969565002763,8.161068040510042,8.176345664735825,7.823279115304556,7.1494995637323795,9.102619107532721,6.960958125966203
2022-09-22,4.332050049402482,8.160612202327004,8.194298498083711,7.823387200138161,7.15236539876104,9.119128958475391,6.959084534637136
2022-09-23,4.299928738530919,8.15253431207905,8.178082330200589,7.818007208468026,7.122859275286796,9.112898184730165,6.931611509127814
2022-09-26,4.2693336267977635,8.11832427369626,8.130071984036416,7.803162068681091,7.094236973288934,9.056937963556326,6.919295429193521
2022-09-27,4.245756793946608,8.109162172101412,8.145595654914251,7.772149841519575,7.093710971369075,9.050020997785008,6.9290056648318545
2022-09-28,4.238440656625084,8.110290967166799,8.161640246149732,7.754212977659543,7.099077951957496,9.044615596926299,6.915776550229366
2022-09-29,4.235432145057573,8.090582523920393,8.160482044255213,7.732740341349592,7.111834366037659,9.0328700367678,6.90657905038705
2022-09-30,4.2572871766719675,8.105159192024637,8.173503536230465,7.737813662731228,7.119631588751499,9.0561680610556,6.926490058835189
2022-10-03,4.241772890284998,8.101638018327312,8.115112340478587,7.72849282301228,7.106255974768853,9.0238029879325,6.8902389910970765
2022-10-04,4.280916817264013,8.119750020577966,8.14123096867228,7.765895169980855,7.113422393756829,9.04045290918788,6.929054002885627
